Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating
EMP4265,26,Prefer not to say,Project Manager,Finance,28,Onsite,50,14,4
EMP4266,45,Prefer not to say,Project Manager,Manufacturing,20,Hybrid,55,2,1
EMP4267,22,Male,Sales,Healthcare,23,Hybrid,37,11,1
EMP4268,50,Male,HR,Finance,31,Onsite,57,5,2
EMP4269,48,Non-binary,Project Manager,IT,34,Onsite,27,14,4
EMP4270,58,Female,Data Scientist,Education,33,Remote,43,11,2
EMP4271,35,Male,Software Engineer,Finance,5,Remote,28,5,5
EMP4272,53,Non-binary,Marketing,Manufacturing,19,Hybrid,46,11,4
EMP4273,25,Prefer not to say,Project Manager,Consulting,27,Remote,36,10,2
EMP4274,53,Male,Sales,Finance,18,Remote,48,10,1
EMP4275,29,Prefer not to say,Software Engineer,IT,13,Hybrid,36,12,1
EMP4276,25,Non-binary,Software Engineer,Retail,26,Hybrid,56,0,5
EMP4277,31,Non-binary,HR,IT,2,Hybrid,51,0,2
EMP4278,52,Female,Designer,Finance,14,Remote,29,7,2
EMP4279,34,Prefer not to say,Marketing,Consulting,4,Remote,56,14,1
EMP4280,45,Male,Sales,Retail,21,Onsite,31,4,2
EMP4281,47,Non-binary,Project Manager,Education,9,Onsite,38,8,3
EMP4282,27,Non-binary,Designer,Manufacturing,16,Hybrid,32,4,4
EMP4283,26,Non-binary,Designer,Manufacturing,14,Hybrid,35,3,2
EMP4284,37,Non-binary,Sales,Finance,10,Hybrid,56,10,4
EMP4285,60,Female,Sales,Manufacturing,34,Hybrid,60,11,3
EMP4286,29,Non-binary,Software Engineer,Education,13,Onsite,44,15,5
EMP4287,27,Non-binary,Marketing,IT,14,Hybrid,30,4,4
EMP4288,36,Non-binary,Marketing,Manufacturing,11,Remote,38,1,2
EMP4289,52,Male,HR,IT,31,Remote,35,5,5
EMP4290,37,Male,Software Engineer,Education,6,Hybrid,60,9,3
EMP4291,55,Female,Project Manager,Consulting,1,Remote,59,6,5
EMP4292,51,Male,Designer,Finance,26,Onsite,24,3,3
EMP4293,37,Female,Designer,Consulting,29,Remote,26,10,3
EMP4294,28,Female,Sales,Consulting,23,Onsite,58,9,3
EMP4295,28,Non-binary,Marketing,Consulting,17,Onsite,32,5,3
EMP4296,47,Female,Designer,Consulting,20,Hybrid,21,0,4
EMP4297,23,Female,HR,Education,28,Remote,39,10,1
EMP4298,32,Non-binary,Sales,Healthcare,28,Hybrid,53,3,3
EMP4299,38,Non-binary,Software Engineer,Consulting,32,Onsite,20,3,4
EMP4300,22,Prefer not to say,Marketing,Manufacturing,1,Hybrid,39,12,1
EMP4301,32,Male,Sales,Education,14,Hybrid,46,3,1
EMP4302,22,Female,Data Scientist,Retail,6,Remote,28,13,4
EMP4303,46,Male,Project Manager,IT,8,Onsite,44,10,1
EMP4304,30,Non-binary,Project Manager,Manufacturing,33,Remote,32,7,2
EMP4305,25,Female,Marketing,IT,3,Onsite,54,4,5
EMP4306,49,Female,Marketing,IT,22,Onsite,36,8,1
EMP4307,51,Prefer not to say,Data Scientist,Consulting,6,Remote,52,9,1
EMP4308,57,Prefer not to say,Data Scientist,Education,16,Remote,26,6,4
EMP4309,58,Male,Project Manager,Education,30,Onsite,36,0,3
EMP4310,45,Prefer not to say,Designer,Manufacturing,3,Remote,27,15,4
EMP4311,32,Prefer not to say,Sales,IT,25,Hybrid,56,11,1
EMP4312,45,Non-binary,HR,Consulting,15,Onsite,53,10,1
EMP4313,28,Female,Software Engineer,Retail,31,Remote,35,8,2
EMP4314,22,Non-binary,Software Engineer,Education,31,Remote,57,3,5
EMP4315,41,Non-binary,Designer,Finance,26,Remote,36,10,1
EMP4316,37,Non-binary,Sales,Healthcare,22,Hybrid,47,0,3
EMP4317,25,Female,Designer,Healthcare,31,Remote,36,8,5
EMP4318,33,Female,Sales,Consulting,4,Onsite,55,14,2
EMP4319,50,Male,Designer,Finance,30,Onsite,27,9,1
EMP4320,56,Prefer not to say,Sales,Retail,26,Remote,24,14,5
EMP4321,51,Non-binary,Sales,Finance,34,Hybrid,29,2,5
EMP4322,42,Non-binary,Data Scientist,IT,32,Hybrid,37,10,4
EMP4323,50,Male,HR,Manufacturing,5,Hybrid,53,7,1
EMP4324,48,Non-binary,Designer,Consulting,15,Hybrid,60,14,3
EMP4325,22,Non-binary,Sales,Consulting,18,Onsite,37,2,2
EMP4326,30,Male,Data Scientist,Healthcare,13,Remote,27,14,5
EMP4327,44,Female,Sales,Manufacturing,33,Remote,55,0,1
EMP4328,23,Male,Project Manager,Education,4,Hybrid,20,11,4
EMP4329,55,Male,Project Manager,Retail,4,Onsite,37,8,3
EMP4330,35,Non-binary,Marketing,Manufacturing,18,Onsite,54,11,5
EMP4331,55,Non-binary,Project Manager,Healthcare,35,Hybrid,38,9,5
EMP4332,57,Prefer not to say,Marketing,Finance,3,Remote,48,6,3
EMP4333,32,Male,Marketing,Manufacturing,34,Remote,43,9,5
EMP4334,22,Prefer not to say,Project Manager,Education,13,Hybrid,29,0,4
EMP4335,55,Non-binary,Sales,Retail,2,Hybrid,40,9,1
EMP4336,47,Prefer not to say,Data Scientist,Healthcare,19,Remote,33,1,2
EMP4337,44,Male,Data Scientist,Retail,21,Onsite,53,15,2
EMP4338,58,Prefer not to say,Sales,Manufacturing,26,Hybrid,54,15,2
EMP4339,56,Female,Marketing,Manufacturing,1,Remote,44,0,1
EMP4340,40,Female,Project Manager,Finance,27,Remote,41,4,1
EMP4341,56,Male,Marketing,Finance,33,Remote,25,12,1
EMP4342,45,Male,Project Manager,Retail,7,Remote,21,15,4
EMP4343,56,Non-binary,Designer,Education,17,Remote,53,11,4
EMP4344,30,Male,Sales,IT,2,Onsite,41,0,1
EMP4345,34,Female,Sales,Finance,12,Remote,41,0,1
EMP4346,57,Male,HR,Manufacturing,21,Onsite,42,15,1
EMP4347,32,Male,Project Manager,Education,1,Onsite,23,14,2
EMP4348,46,Non-binary,Sales,Manufacturing,20,Remote,41,8,5
EMP4349,40,Female,Data Scientist,Healthcare,9,Remote,52,0,2
EMP4350,60,Male,Data Scientist,Retail,11,Onsite,26,9,5
EMP4351,37,Prefer not to say,Sales,Manufacturing,18,Remote,20,5,2
EMP4352,54,Prefer not to say,Marketing,IT,12,Onsite,21,0,5
EMP4353,38,Male,Designer,Manufacturing,29,Onsite,24,5,1
EMP4354,50,Prefer not to say,Designer,Healthcare,33,Remote,58,4,3
EMP4355,46,Female,Project Manager,Finance,15,Hybrid,29,12,4
EMP4356,26,Male,Software Engineer,Education,14,Onsite,55,0,3
EMP4357,52,Non-binary,Data Scientist,Healthcare,30,Remote,32,7,3
EMP4358,51,Non-binary,Project Manager,Finance,28,Remote,29,3,4
EMP4359,30,Male,Sales,Healthcare,27,Remote,58,4,2
EMP4360,38,Non-binary,Software Engineer,Consulting,19,Onsite,23,10,3
EMP4361,24,Non-binary,Project Manager,Education,30,Onsite,20,2,4
EMP4362,43,Male,Marketing,Retail,26,Hybrid,50,11,1
EMP4363,56,Female,Designer,Education,28,Onsite,29,7,4
EMP4364,36,Male,Sales,Retail,16,Onsite,60,1,1
EMP4365,26,Female,Software Engineer,Manufacturing,21,Hybrid,41,3,3
EMP4366,26,Male,Marketing,IT,3,Hybrid,28,13,1
EMP4367,37,Female,Sales,IT,3,Remote,53,0,3
EMP4368,59,Non-binary,Software Engineer,IT,3,Remote,56,13,2
EMP4369,58,Female,Marketing,Manufacturing,25,Remote,55,1,3
EMP4370,36,Female,Project Manager,Manufacturing,34,Onsite,33,5,4
EMP4371,59,Female,Designer,Healthcare,16,Hybrid,47,7,3
EMP4372,56,Prefer not to say,Designer,Education,11,Onsite,33,1,2
EMP4373,23,Non-binary,Marketing,Manufacturing,34,Hybrid,44,3,2
EMP4374,24,Male,HR,IT,4,Remote,56,13,1
EMP4375,28,Non-binary,Designer,Finance,7,Remote,59,6,3
EMP4376,31,Female,Data Scientist,Retail,27,Remote,39,2,1
EMP4377,38,Prefer not to say,Project Manager,Finance,25,Onsite,37,6,1
EMP4378,56,Male,Software Engineer,IT,30,Remote,60,3,5
EMP4379,47,Prefer not to say,HR,Consulting,21,Remote,51,6,5
EMP4380,47,Prefer not to say,Marketing,Healthcare,19,Onsite,26,11,5
EMP4381,43,Male,Marketing,Healthcare,19,Remote,46,2,3
EMP4382,27,Non-binary,HR,Finance,33,Remote,33,10,4
EMP4383,25,Prefer not to say,Project Manager,Retail,26,Onsite,23,8,5
EMP4384,35,Prefer not to say,Project Manager,Retail,3,Remote,21,6,3
EMP4385,50,Female,Software Engineer,Finance,22,Onsite,39,1,3
EMP4386,30,Prefer not to say,Data Scientist,Education,12,Remote,26,11,3
EMP4387,32,Female,Marketing,Consulting,4,Remote,58,3,5
EMP4388,54,Prefer not to say,Project Manager,Finance,1,Hybrid,48,11,4
EMP4389,23,Female,Data Scientist,Manufacturing,26,Onsite,33,6,3
EMP4390,29,Prefer not to say,HR,Healthcare,35,Onsite,25,12,4
EMP4391,41,Non-binary,Sales,Manufacturing,2,Onsite,48,13,3
EMP4392,39,Female,HR,Retail,18,Hybrid,53,3,1
EMP4393,22,Female,Project Manager,Education,22,Onsite,60,3,5
EMP4394,48,Non-binary,Software Engineer,Finance,30,Remote,50,8,4
EMP4395,52,Female,Data Scientist,Healthcare,23,Hybrid,21,11,5
EMP4396,28,Female,HR,IT,29,Remote,43,9,4
EMP4397,36,Prefer not to say,Sales,Finance,1,Remote,31,8,3
EMP4398,29,Non-binary,HR,IT,33,Onsite,58,5,4
EMP4399,26,Female,Designer,IT,32,Hybrid,21,8,5
EMP4400,27,Male,Software Engineer,Finance,31,Onsite,60,7,1
EMP4401,31,Prefer not to say,Designer,Healthcare,14,Onsite,30,15,4
EMP4402,47,Prefer not to say,Project Manager,Education,19,Remote,30,4,4
EMP4403,45,Male,HR,Finance,28,Remote,49,12,1
EMP4404,50,Prefer not to say,Project Manager,Consulting,29,Hybrid,33,12,4
EMP4405,46,Female,Data Scientist,IT,5,Remote,56,5,3
EMP4406,24,Female,Project Manager,Education,15,Remote,46,14,3
EMP4407,24,Female,Designer,Finance,13,Remote,28,6,4
EMP4408,53,Prefer not to say,Designer,Retail,9,Onsite,25,7,3
EMP4409,45,Female,Project Manager,Education,26,Remote,57,11,4
EMP4410,37,Male,Project Manager,Healthcare,27,Onsite,52,2,1
EMP4411,29,Male,Software Engineer,Finance,26,Remote,34,15,5
EMP4412,38,Prefer not to say,HR,Consulting,6,Onsite,56,9,4
EMP4413,60,Prefer not to say,Project Manager,Finance,3,Remote,25,11,4
EMP4414,47,Male,Designer,Education,29,Onsite,43,1,3
EMP4415,40,Prefer not to say,Data Scientist,Healthcare,10,Hybrid,30,4,5
EMP4416,48,Prefer not to say,Project Manager,Finance,26,Onsite,40,4,5
EMP4417,44,Male,Software Engineer,Retail,20,Onsite,20,10,5
EMP4418,37,Non-binary,Software Engineer,IT,13,Onsite,50,15,5
EMP4419,37,Female,Software Engineer,Education,25,Hybrid,57,2,3
EMP4420,50,Non-binary,Designer,Healthcare,4,Remote,48,10,4
EMP4421,57,Prefer not to say,Software Engineer,Healthcare,35,Remote,28,10,2
EMP4422,42,Non-binary,Data Scientist,Healthcare,11,Remote,29,12,2
EMP4423,24,Female,Sales,Manufacturing,1,Hybrid,47,2,5
EMP4424,25,Female,Marketing,Retail,21,Hybrid,45,5,5
EMP4425,39,Non-binary,Software Engineer,IT,26,Hybrid,26,9,2
EMP4426,40,Prefer not to say,Software Engineer,Manufacturing,2,Remote,30,4,2
EMP4427,29,Female,Marketing,Consulting,29,Hybrid,51,7,2
EMP4428,56,Prefer not to say,Data Scientist,Manufacturing,6,Onsite,43,8,3
EMP4429,29,Prefer not to say,Marketing,Finance,11,Onsite,28,4,1
EMP4430,23,Female,Project Manager,Finance,31,Hybrid,51,7,1
EMP4431,49,Non-binary,Designer,Healthcare,33,Remote,44,11,4
EMP4432,55,Female,Project Manager,Manufacturing,10,Hybrid,27,0,1
EMP4433,38,Non-binary,Sales,Healthcare,26,Hybrid,56,12,1
EMP4434,40,Female,Data Scientist,Manufacturing,31,Remote,56,4,4
EMP4435,34,Non-binary,Marketing,Finance,23,Onsite,40,6,3
EMP4436,52,Female,Software Engineer,IT,30,Remote,22,6,5
EMP4437,31,Prefer not to say,Marketing,IT,21,Onsite,22,14,1
EMP4438,54,Female,Sales,IT,22,Onsite,60,8,2
EMP4439,47,Male,Software Engineer,Healthcare,24,Remote,45,1,1
EMP4440,39,Non-binary,Project Manager,Manufacturing,1,Onsite,45,5,1
EMP4441,52,Female,Designer,Manufacturing,34,Onsite,37,15,2
EMP4442,26,Non-binary,Software Engineer,IT,2,Hybrid,56,9,3
EMP4443,34,Prefer not to say,Project Manager,Education,26,Onsite,26,15,1
EMP4444,26,Non-binary,Data Scientist,Healthcare,18,Remote,53,4,2
EMP4445,50,Non-binary,Project Manager,Consulting,5,Remote,23,0,4
EMP4446,51,Non-binary,HR,Retail,20,Onsite,47,10,1
EMP4447,55,Male,Data Scientist,Manufacturing,19,Remote,20,6,4
EMP4448,31,Female,Marketing,Healthcare,31,Remote,38,9,4
EMP4449,48,Male,Data Scientist,Healthcare,24,Remote,29,1,2
EMP4450,43,Prefer not to say,Marketing,Consulting,3,Remote,39,1,1
EMP4451,32,Non-binary,Marketing,Consulting,1,Onsite,49,7,4
EMP4452,38,Prefer not to say,Sales,Healthcare,24,Remote,20,1,1
EMP4453,30,Prefer not to say,Software Engineer,IT,13,Remote,60,14,4
EMP4454,28,Prefer not to say,HR,Finance,29,Onsite,37,8,2
EMP4455,30,Non-binary,Designer,Manufacturing,28,Remote,47,6,5
EMP4456,54,Female,Project Manager,Retail,7,Remote,38,10,3
EMP4457,43,Prefer not to say,Software Engineer,IT,27,Onsite,54,0,3
EMP4458,40,Non-binary,Sales,Consulting,34,Onsite,37,9,5
EMP4459,53,Female,Data Scientist,Healthcare,6,Remote,37,4,1
EMP4460,31,Prefer not to say,Sales,Healthcare,12,Hybrid,29,9,2
EMP4461,35,Prefer not to say,Sales,IT,9,Onsite,29,8,1
EMP4462,25,Male,Software Engineer,Finance,22,Hybrid,58,10,4
EMP4463,42,Male,Marketing,Finance,18,Remote,20,2,3
EMP4464,52,Prefer not to say,Data Scientist,Consulting,22,Onsite,56,2,1
EMP4465,58,Prefer not to say,Software Engineer,Healthcare,3,Hybrid,59,7,4
EMP4466,51,Male,Project Manager,IT,3,Onsite,55,4,1
EMP4467,55,Non-binary,HR,Consulting,33,Hybrid,43,5,4
EMP4468,30,Female,Marketing,Healthcare,16,Onsite,30,12,2
EMP4469,28,Male,Project Manager,IT,18,Onsite,32,10,3
EMP4470,60,Non-binary,Designer,Retail,13,Onsite,39,8,5
EMP4471,45,Male,Software Engineer,Consulting,13,Onsite,37,7,4
EMP4472,51,Prefer not to say,Software Engineer,Manufacturing,23,Onsite,28,4,5
EMP4473,53,Male,Designer,Consulting,7,Hybrid,29,2,1
EMP4474,24,Non-binary,HR,Manufacturing,4,Onsite,25,8,5
EMP4475,52,Non-binary,Marketing,Retail,32,Hybrid,34,12,2
EMP4476,27,Prefer not to say,Software Engineer,IT,28,Onsite,54,12,1
EMP4477,43,Prefer not to say,HR,Retail,2,Hybrid,54,14,5
EMP4478,40,Non-binary,Software Engineer,Retail,3,Remote,42,10,4
EMP4479,36,Female,Marketing,Finance,30,Remote,54,14,5
EMP4480,22,Female,Data Scientist,Retail,30,Hybrid,60,3,4
EMP4481,33,Male,Designer,Finance,20,Onsite,44,6,3
EMP4482,60,Prefer not to say,Project Manager,Education,23,Onsite,31,4,3
EMP4483,28,Male,Designer,Healthcare,6,Remote,27,7,4
EMP4484,33,Female,Sales,Finance,13,Onsite,21,3,1
EMP4485,53,Male,Data Scientist,Healthcare,1,Hybrid,39,6,5
EMP4486,56,Male,Project Manager,Education,35,Onsite,25,13,2
EMP4487,34,Prefer not to say,HR,Education,9,Hybrid,51,8,2
EMP4488,37,Female,Designer,Retail,10,Remote,48,12,1
EMP4489,22,Prefer not to say,Sales,Education,16,Hybrid,26,9,4
EMP4490,44,Non-binary,Data Scientist,Retail,9,Remote,49,6,4
EMP4491,27,Female,Sales,Consulting,5,Remote,22,2,4
EMP4492,49,Male,HR,Consulting,14,Hybrid,36,3,1
EMP4493,55,Male,Software Engineer,Finance,9,Onsite,42,9,2
EMP4494,53,Non-binary,Designer,Manufacturing,5,Remote,38,2,3
EMP4495,38,Prefer not to say,Marketing,Education,35,Hybrid,54,3,4
EMP4496,39,Non-binary,Sales,IT,34,Remote,31,14,5
EMP4497,56,Non-binary,Marketing,IT,16,Hybrid,44,12,4
EMP4498,48,Non-binary,Marketing,IT,13,Hybrid,43,6,1
EMP4499,24,Prefer not to say,Designer,Finance,19,Remote,47,4,2
EMP4500,28,Non-binary,Designer,Manufacturing,2,Onsite,28,2,1
EMP4501,58,Prefer not to say,Software Engineer,Retail,18,Hybrid,33,13,5
EMP4502,35,Female,Software Engineer,Finance,31,Onsite,58,0,2
EMP4503,60,Female,Designer,Healthcare,5,Hybrid,57,0,2
EMP4504,54,Prefer not to say,HR,Finance,18,Remote,45,14,1
EMP4505,30,Female,Marketing,Manufacturing,30,Remote,32,12,1
EMP4506,46,Non-binary,Software Engineer,Finance,19,Hybrid,22,12,4
EMP4507,49,Female,Designer,Manufacturing,15,Remote,50,9,1
EMP4508,47,Female,HR,Finance,10,Remote,21,15,2
EMP4509,26,Prefer not to say,Sales,Healthcare,6,Remote,60,8,3
EMP4510,47,Male,Data Scientist,Retail,20,Hybrid,34,5,3
EMP4511,52,Non-binary,Marketing,Healthcare,35,Hybrid,27,5,4
EMP4512,27,Prefer not to say,HR,IT,23,Onsite,25,10,4
EMP4513,59,Prefer not to say,Project Manager,IT,8,Hybrid,22,13,4
EMP4514,45,Prefer not to say,Data Scientist,Retail,12,Remote,42,14,3
EMP4515,29,Female,Data Scientist,Manufacturing,9,Hybrid,24,9,1
EMP4516,60,Non-binary,Project Manager,Education,15,Onsite,47,4,5
EMP4517,57,Prefer not to say,Project Manager,Finance,23,Onsite,20,6,5
EMP4518,28,Male,Sales,Finance,15,Hybrid,52,5,3
EMP4519,23,Non-binary,Sales,Manufacturing,17,Onsite,49,9,1
EMP4520,54,Non-binary,Sales,Healthcare,1,Hybrid,56,14,5
EMP4521,25,Non-binary,HR,Healthcare,31,Hybrid,30,5,2
EMP4522,39,Prefer not to say,Designer,Healthcare,28,Hybrid,51,3,4
EMP4523,55,Prefer not to say,Software Engineer,Consulting,25,Remote,59,12,4
EMP4524,26,Male,Project Manager,Manufacturing,21,Remote,42,5,2
EMP4525,45,Non-binary,Marketing,Finance,16,Onsite,24,13,1
EMP4526,56,Male,Designer,Retail,8,Hybrid,52,3,1
EMP4527,52,Female,Data Scientist,Consulting,20,Onsite,27,1,5
EMP4528,23,Non-binary,Sales,Manufacturing,24,Remote,46,8,2
EMP4529,43,Female,Marketing,IT,12,Hybrid,25,14,5
EMP4530,49,Male,Designer,Manufacturing,28,Remote,38,15,1
EMP4531,34,Non-binary,Designer,IT,13,Hybrid,50,15,4
EMP4532,49,Male,Project Manager,Healthcare,5,Onsite,40,5,2
EMP4533,51,Male,Software Engineer,IT,17,Remote,45,14,1
EMP4534,50,Male,Sales,Healthcare,7,Hybrid,48,7,4
EMP4535,54,Prefer not to say,HR,Consulting,10,Hybrid,43,2,3
EMP4536,24,Male,Software Engineer,Education,31,Hybrid,57,1,2
EMP4537,38,Female,Software Engineer,Healthcare,1,Onsite,20,12,1
EMP4538,41,Male,Marketing,IT,31,Remote,20,1,1
EMP4539,34,Male,Marketing,Healthcare,35,Hybrid,40,4,2
EMP4540,36,Female,Data Scientist,IT,32,Remote,45,15,2
EMP4541,51,Non-binary,Software Engineer,Retail,32,Onsite,54,15,3
EMP4542,35,Prefer not to say,HR,Healthcare,5,Onsite,39,13,4
EMP4543,52,Female,Marketing,Education,18,Onsite,51,9,2
EMP4544,56,Prefer not to say,Software Engineer,Education,5,Hybrid,35,3,5
EMP4545,30,Non-binary,Data Scientist,IT,27,Onsite,48,5,5
EMP4546,59,Female,Project Manager,IT,12,Remote,49,9,2
EMP4547,60,Prefer not to say,Designer,Retail,35,Onsite,47,15,4
EMP4548,45,Female,HR,Healthcare,29,Hybrid,36,9,4
EMP4549,37,Prefer not to say,Designer,Healthcare,17,Hybrid,58,10,3
EMP4550,40,Prefer not to say,Data Scientist,Education,18,Onsite,42,3,4
EMP4551,30,Non-binary,Data Scientist,Healthcare,21,Onsite,48,1,1
EMP4552,57,Non-binary,Data Scientist,Healthcare,27,Onsite,56,2,3
EMP4553,48,Prefer not to say,Data Scientist,Consulting,3,Remote,58,11,3
EMP4554,51,Female,Marketing,Healthcare,14,Onsite,49,11,2
EMP4555,46,Prefer not to say,Designer,Consulting,10,Hybrid,25,4,5
EMP4556,56,Male,Designer,Finance,27,Remote,48,15,3
EMP4557,25,Male,Software Engineer,Consulting,30,Hybrid,20,14,1
EMP4558,22,Non-binary,Project Manager,Retail,26,Onsite,39,15,4
EMP4559,42,Non-binary,Software Engineer,Finance,18,Hybrid,43,4,5
EMP4560,40,Prefer not to say,Data Scientist,Finance,7,Hybrid,60,10,3
EMP4561,51,Non-binary,Software Engineer,Retail,26,Onsite,43,2,2
EMP4562,34,Female,Marketing,Manufacturing,3,Remote,51,10,3
EMP4563,34,Prefer not to say,Software Engineer,Healthcare,30,Hybrid,59,5,5
EMP4564,28,Non-binary,Data Scientist,IT,28,Hybrid,56,10,5
EMP4565,46,Non-binary,HR,Finance,27,Remote,39,0,2
EMP4566,37,Prefer not to say,Marketing,Education,27,Remote,23,1,1
EMP4567,48,Non-binary,Designer,Consulting,25,Hybrid,50,7,5
EMP4568,32,Non-binary,Marketing,Manufacturing,17,Remote,33,1,1
EMP4569,28,Prefer not to say,Marketing,IT,32,Hybrid,50,8,4
EMP4570,41,Prefer not to say,Software Engineer,Retail,22,Onsite,33,3,5
EMP4571,57,Prefer not to say,Sales,Manufacturing,27,Hybrid,45,0,2
EMP4572,42,Female,Software Engineer,IT,32,Hybrid,53,2,2
EMP4573,56,Female,Project Manager,Consulting,35,Onsite,51,2,1
EMP4574,57,Prefer not to say,Data Scientist,IT,14,Onsite,24,8,5
EMP4575,32,Prefer not to say,Software Engineer,Retail,9,Onsite,34,15,3
EMP4576,57,Non-binary,Designer,Healthcare,23,Onsite,25,9,3
EMP4577,25,Non-binary,HR,Finance,13,Remote,45,11,1
EMP4578,35,Female,Data Scientist,Consulting,34,Remote,48,7,5
EMP4579,44,Female,Sales,Manufacturing,22,Hybrid,49,2,2
EMP4580,35,Non-binary,Data Scientist,Education,6,Remote,27,5,2
EMP4581,43,Prefer not to say,Software Engineer,Consulting,9,Onsite,58,15,2
EMP4582,58,Female,Project Manager,Manufacturing,25,Remote,55,9,1
EMP4583,29,Female,Designer,Finance,34,Onsite,28,15,1
EMP4584,36,Non-binary,Designer,Retail,22,Remote,51,7,4
EMP4585,48,Prefer not to say,Sales,Manufacturing,13,Onsite,41,12,5
EMP4586,48,Non-binary,Data Scientist,IT,3,Hybrid,20,5,1
EMP4587,29,Non-binary,Marketing,Healthcare,26,Onsite,21,8,3
EMP4588,38,Prefer not to say,Data Scientist,IT,12,Hybrid,23,9,3
EMP4589,38,Non-binary,Software Engineer,Consulting,28,Remote,24,12,4
EMP4590,26,Prefer not to say,Sales,IT,2,Onsite,36,14,4
EMP4591,35,Prefer not to say,HR,Manufacturing,24,Hybrid,35,9,4
EMP4592,53,Female,Sales,Retail,20,Onsite,23,0,5
EMP4593,25,Non-binary,Data Scientist,Healthcare,31,Onsite,39,14,1
EMP4594,22,Non-binary,Project Manager,Education,21,Hybrid,42,13,3
EMP4595,34,Male,Software Engineer,Finance,15,Onsite,29,13,3
EMP4596,31,Female,HR,Education,32,Remote,20,8,3
EMP4597,26,Non-binary,Designer,Education,10,Onsite,24,13,1
EMP4598,54,Non-binary,Designer,Healthcare,32,Hybrid,27,7,5
EMP4599,34,Female,Sales,Healthcare,6,Hybrid,55,11,1
EMP4600,47,Female,Data Scientist,Retail,26,Onsite,48,10,2
EMP4601,39,Non-binary,Designer,IT,16,Hybrid,20,12,5
EMP4602,26,Male,Project Manager,Healthcare,35,Hybrid,41,7,1
EMP4603,30,Male,Project Manager,Finance,22,Remote,41,15,5
EMP4604,49,Prefer not to say,Sales,IT,7,Remote,36,5,2
EMP4605,57,Non-binary,Data Scientist,Consulting,25,Hybrid,23,10,4
EMP4606,44,Female,Sales,Education,26,Onsite,23,8,1
EMP4607,49,Non-binary,Software Engineer,Retail,3,Onsite,23,15,5
EMP4608,53,Prefer not to say,Sales,Retail,19,Remote,48,1,4
EMP4609,45,Male,Project Manager,Retail,17,Onsite,36,4,5
EMP4610,47,Non-binary,Project Manager,Education,31,Hybrid,32,12,4
EMP4611,28,Male,Marketing,Education,22,Remote,37,2,3
EMP4612,58,Non-binary,Software Engineer,Consulting,8,Remote,49,0,1
EMP4613,23,Female,Marketing,Manufacturing,7,Remote,50,12,5
EMP4614,57,Non-binary,Marketing,Education,25,Onsite,35,12,2
EMP4615,27,Non-binary,Designer,Retail,2,Onsite,24,0,4
EMP4616,52,Female,Designer,Retail,20,Remote,45,11,3
EMP4617,48,Non-binary,Sales,IT,22,Hybrid,55,8,1
EMP4618,53,Non-binary,Designer,Education,21,Remote,28,2,4
EMP4619,56,Non-binary,Sales,Consulting,25,Onsite,36,10,5
EMP4620,38,Non-binary,Marketing,Consulting,7,Hybrid,20,9,4
EMP4621,22,Female,Software Engineer,Finance,22,Hybrid,39,7,3
EMP4622,29,Non-binary,Designer,Consulting,2,Onsite,33,6,1
EMP4623,40,Non-binary,HR,IT,18,Onsite,21,3,2
EMP4624,55,Prefer not to say,Designer,Retail,25,Hybrid,22,8,4
EMP4625,51,Prefer not to say,HR,Retail,6,Remote,44,0,2
EMP4626,23,Female,HR,Manufacturing,14,Remote,39,12,2
EMP4627,60,Prefer not to say,Designer,Retail,24,Onsite,36,11,5
EMP4628,38,Female,HR,IT,11,Hybrid,33,14,2
EMP4629,36,Male,Project Manager,Finance,29,Remote,50,9,4
EMP4630,25,Male,Marketing,Manufacturing,14,Onsite,29,5,4
